INDICATIVO,AÑO,MES,NOMBRE,ALTITUD,C_X,C_Y,NOM_PROV,PMAX77,D1PMAX,D2PMAX
7261,1934,8,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,64.6,8.0,
7261,1935,5,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,71.4,21.0,
7261,1936,9,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,42.3,18.0,
7261,1937,10,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,21.8,26.0,
7261,1940,1,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,76.5,13.0,
7261,1941,1,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,31.2,9.0,
7261,1942,11,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,42.0,14.0,
7261,1943,10,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,49.7,10.0,
7261,1944,9,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,32.4,22.0,
7261,1945,11,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,19.5,19.0,
7261,1946,11,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,61.2,12.0,
7261,1947,9,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,42.0,28.0,
7261,1948,5,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,67.0,7.0,
7261,1949,1,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,80.0,10.0,
7261,1950,9,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,62.0,11.0,
7261,1951,4,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,49.0,25.0,
7261,1952,10,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,62.3,19.0,
7261,1953,10,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,52.0,19.0,
7261,1954,12,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,64.6,3.0,
7261,1955,11,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,32.0,21.0,
7261,1956,1,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,49.0,20.0,
7261,1957,10,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,41.4,1.0,
7261,1958,10,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,46.0,26.0,
7261,1959,5,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,51.0,28.0,
7261,1960,4,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,27.6,30.0,
7261,1961,5,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,36.0,30.0,
7261,1962,9,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,52.0,21.0,
7261,1963,5,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,16.2,24.0,
7261,1964,12,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,30.0,11.0,
7261,1965,10,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,66.5,25.0,
7261,1966,10,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,50.0,10.0,
7261,1967,4,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,50.0,16.0,
7261,1968,1,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,86.0,30.0,
7261,1969,8,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,41.2,30.0,
7261,1970,3,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,25.0,10.0,
7261,1971,3,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,53.0,8.0,
7261,1972,11,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,64.0,3.0,
7261,1974,10,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,36.0,13.0,
7261,1978,4,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,20.5,11.0,
7261,1980,2,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,55.0,26.0,
7261,1983,8,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,23.0,27.0,
7261,1984,10,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,18.0,20.0,
7261,1985,2,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,76.0,21.0,
7261,1988,2,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,70.0,16.0,
7261,1993,2,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,44.0,4.0,
7261,1995,12,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,66.5,7.0,
7261,1996,9,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,68.0,10.0,
7261,1997,9,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,45.0,15.0,
7261,1999,9,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,80.0,6.0,
7261,2000,10,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,55.0,23.0,
7261,2001,10,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,50.0,10.0,
7261,2004,4,ALMORADI C H SEGURA,7,692698,4221660,ALICANTE,72.0,15.0,
