INDICATIVO,AÑO,MES,NOMBRE,ALTITUD,C_X,C_Y,NOM_PROV,PMAX77,D1PMAX,D2PMAX
8437,1927,10,GAIBIEL,514,713974,4422529,CASTELLON,73.5,17.0,
8437,1928,2,GAIBIEL,514,713974,4422529,CASTELLON,51.5,28.0,
8437,1949,2,GAIBIEL,514,713974,4422529,CASTELLON,50.1,15.0,
8437,1950,10,GAIBIEL,514,713974,4422529,CASTELLON,100.3,17.0,
8437,1951,12,GAIBIEL,514,713974,4422529,CASTELLON,84.2,22.0,
8437,1952,4,GAIBIEL,514,713974,4422529,CASTELLON,44.5,12.0,
8437,1953,3,GAIBIEL,514,713974,4422529,CASTELLON,32.0,16.0,
8437,1954,3,GAIBIEL,514,713974,4422529,CASTELLON,71.9,13.0,
8437,1955,8,GAIBIEL,514,713974,4422529,CASTELLON,77.1,14.0,
8437,1956,10,GAIBIEL,514,713974,4422529,CASTELLON,124.3,10.0,
8437,1957,10,GAIBIEL,514,713974,4422529,CASTELLON,100.0,14.0,
8437,1958,11,GAIBIEL,514,713974,4422529,CASTELLON,58.9,19.0,
8437,1959,10,GAIBIEL,514,713974,4422529,CASTELLON,50.9,1.0,
8437,1960,12,GAIBIEL,514,713974,4422529,CASTELLON,60.1,17.0,
8437,1961,11,GAIBIEL,514,713974,4422529,CASTELLON,54.9,29.0,
8437,1962,10,GAIBIEL,514,713974,4422529,CASTELLON,122.4,14.0,
8437,1963,9,GAIBIEL,514,713974,4422529,CASTELLON,35.2,13.0,
8437,1966,9,GAIBIEL,514,713974,4422529,CASTELLON,29.6,27.0,
8437,1967,10,GAIBIEL,514,713974,4422529,CASTELLON,55.4,23.0,
8437,1968,11,GAIBIEL,514,713974,4422529,CASTELLON,46.7,15.0,
8437,1969,10,GAIBIEL,514,713974,4422529,CASTELLON,98.7,5.0,
8437,1970,12,GAIBIEL,514,713974,4422529,CASTELLON,59.1,9.0,
8437,1971,10,GAIBIEL,514,713974,4422529,CASTELLON,134.1,7.0,
8437,1972,9,GAIBIEL,514,713974,4422529,CASTELLON,47.4,13.0,
8437,1973,3,GAIBIEL,514,713974,4422529,CASTELLON,28.6,22.0,
8437,1974,3,GAIBIEL,514,713974,4422529,CASTELLON,61.8,20.0,
8437,1976,12,GAIBIEL,514,713974,4422529,CASTELLON,70.6,19.0,
8437,1978,5,GAIBIEL,514,713974,4422529,CASTELLON,59.8,28.0,
8437,1979,9,GAIBIEL,514,713974,4422529,CASTELLON,51.2,19.0,
8437,1980,1,GAIBIEL,514,713974,4422529,CASTELLON,112.4,13.0,
8437,1981,4,GAIBIEL,514,713974,4422529,CASTELLON,95.4,21.0,
8437,1982,10,GAIBIEL,514,713974,4422529,CASTELLON,107.3,20.0,
8437,1983,11,GAIBIEL,514,713974,4422529,CASTELLON,66.7,6.0,
8437,1984,11,GAIBIEL,514,713974,4422529,CASTELLON,66.4,12.0,
8437,1985,9,GAIBIEL,514,713974,4422529,CASTELLON,78.6,26.0,
8437,1986,10,GAIBIEL,514,713974,4422529,CASTELLON,141.3,5.0,
8437,1987,11,GAIBIEL,514,713974,4422529,CASTELLON,97.5,3.0,
8437,1988,1,GAIBIEL,514,713974,4422529,CASTELLON,161.6,17.0,
8437,1989,12,GAIBIEL,514,713974,4422529,CASTELLON,81.6,29.0,
8437,1990,10,GAIBIEL,514,713974,4422529,CASTELLON,51.3,10.0,
8437,1991,4,GAIBIEL,514,713974,4422529,CASTELLON,52.3,16.0,
8437,1992,12,GAIBIEL,514,713974,4422529,CASTELLON,57.9,25.0,
8437,1993,2,GAIBIEL,514,713974,4422529,CASTELLON,74.6,1.0,
8437,1994,10,GAIBIEL,514,713974,4422529,CASTELLON,46.4,10.0,
8437,1995,5,GAIBIEL,514,713974,4422529,CASTELLON,34.5,10.0,
8437,1996,8,GAIBIEL,514,713974,4422529,CASTELLON,28.0,7.0,
8437,1997,8,GAIBIEL,514,713974,4422529,CASTELLON,35.7,10.0,
8437,1998,12,GAIBIEL,514,713974,4422529,CASTELLON,55.3,2.0,
8437,1999,7,GAIBIEL,514,713974,4422529,CASTELLON,54.6,31.0,
8437,2005,11,GAIBIEL,514,713974,4422529,CASTELLON,85.5,10.0,
8437,2008,10,GAIBIEL,514,713974,4422529,CASTELLON,43.3,9.0,
8437,2009,9,GAIBIEL,514,713974,4422529,CASTELLON,53.3,29.0,
8437,2010,4,GAIBIEL,514,713974,4422529,CASTELLON,30.1,18.0,
8437,2011,11,GAIBIEL,514,713974,4422529,CASTELLON,95.2,20.0,
8437,2015,11,GAIBIEL,514,713974,4422529,CASTELLON,95.3,1.0,
8437,2017,1,GAIBIEL,514,713974,4422529,CASTELLON,105.7,19.0,
8437,2018,10,GAIBIEL,514,713974,4422529,CASTELLON,98.2,18.0,
8437,2019,12,GAIBIEL,514,713974,4422529,CASTELLON,56.6,3.0,
8437,2020,11,GAIBIEL,514,713974,4422529,CASTELLON,90.9,27.0,
8437,2021,9,GAIBIEL,514,713974,4422529,CASTELLON,48.2,3.0,
8437,2022,3,GAIBIEL,514,713974,4422529,CASTELLON,82.0,21.0,
8437,2023,9,GAIBIEL,514,713974,4422529,CASTELLON,30.1,19.0,
