INDICATIVO,AÑO,MES,NOMBRE,ALTITUD,C_X,C_Y,NOM_PROV,PMAX77,D1PMAX,D2PMAX
8057A,1915,4,PEGO CONVENTO,70,750412,4302639,ALICANTE,107.4,16.0,
8057A,1948,5,PEGO CONVENTO,70,750412,4302639,ALICANTE,118.0,8.0,
8057A,1949,1,PEGO CONVENTO,70,750412,4302639,ALICANTE,149.0,11.0,
8057A,1950,9,PEGO CONVENTO,70,750412,4302639,ALICANTE,177.0,28.0,
8057A,1953,11,PEGO CONVENTO,70,750412,4302639,ALICANTE,260.0,14.0,
8057A,1954,1,PEGO CONVENTO,70,750412,4302639,ALICANTE,60.0,2.0,
8057A,1957,10,PEGO CONVENTO,70,750412,4302639,ALICANTE,140.0,1.0,
8057A,1958,10,PEGO CONVENTO,70,750412,4302639,ALICANTE,168.0,27.0,
8057A,1960,6,PEGO CONVENTO,70,750412,4302639,ALICANTE,170.0,8.0,
8057A,1964,12,PEGO CONVENTO,70,750412,4302639,ALICANTE,115.0,12.0,
8057A,1965,12,PEGO CONVENTO,70,750412,4302639,ALICANTE,203.0,8.0,
8057A,1968,5,PEGO CONVENTO,70,750412,4302639,ALICANTE,155.0,10.0,
8057A,1969,4,PEGO CONVENTO,70,750412,4302639,ALICANTE,232.0,28.0,
8057A,1970,10,PEGO CONVENTO,70,750412,4302639,ALICANTE,61.5,16.0,
8057A,1971,10,PEGO CONVENTO,70,750412,4302639,ALICANTE,173.0,6.0,
8057A,1972,11,PEGO CONVENTO,70,750412,4302639,ALICANTE,100.0,29.0,
8057A,1973,3,PEGO CONVENTO,70,750412,4302639,ALICANTE,216.0,22.0,
8057A,1975,12,PEGO CONVENTO,70,750412,4302639,ALICANTE,103.0,31.0,
8057A,1978,11,PEGO CONVENTO,70,750412,4302639,ALICANTE,105.4,11.0,
8057A,1979,1,PEGO CONVENTO,70,750412,4302639,ALICANTE,54.0,21.0,
8057A,1980,1,PEGO CONVENTO,70,750412,4302639,ALICANTE,95.5,13.0,
8057A,1981,4,PEGO CONVENTO,70,750412,4302639,ALICANTE,108.2,21.0,
8057A,1982,10,PEGO CONVENTO,70,750412,4302639,ALICANTE,59.1,19.0,
8057A,1983,8,PEGO CONVENTO,70,750412,4302639,ALICANTE,69.2,23.0,
8057A,1984,2,PEGO CONVENTO,70,750412,4302639,ALICANTE,41.8,13.0,
8057A,1985,11,PEGO CONVENTO,70,750412,4302639,ALICANTE,249.0,15.0,
8057A,1986,9,PEGO CONVENTO,70,750412,4302639,ALICANTE,132.8,29.0,
8057A,1987,11,PEGO CONVENTO,70,750412,4302639,ALICANTE,371.5,3.0,
8057A,1988,9,PEGO CONVENTO,70,750412,4302639,ALICANTE,180.3,30.0,
8057A,1989,3,PEGO CONVENTO,70,750412,4302639,ALICANTE,142.9,18.0,
8057A,1990,5,PEGO CONVENTO,70,750412,4302639,ALICANTE,79.5,1.0,
8057A,1991,10,PEGO CONVENTO,70,750412,4302639,ALICANTE,128.9,24.0,
8057A,1992,10,PEGO CONVENTO,70,750412,4302639,ALICANTE,123.0,8.0,
8057A,1993,11,PEGO CONVENTO,70,750412,4302639,ALICANTE,118.7,8.0,
8057A,1994,4,PEGO CONVENTO,70,750412,4302639,ALICANTE,118.2,15.0,
8057A,1995,12,PEGO CONVENTO,70,750412,4302639,ALICANTE,71.0,14.0,
8057A,1996,9,PEGO CONVENTO,70,750412,4302639,ALICANTE,186.0,10.0,
8057A,1997,9,PEGO CONVENTO,70,750412,4302639,ALICANTE,138.9,30.0,
8057A,1998,12,PEGO CONVENTO,70,750412,4302639,ALICANTE,57.9,2.0,
8057A,1999,11,PEGO CONVENTO,70,750412,4302639,ALICANTE,237.7,11.0,
8057A,2000,10,PEGO CONVENTO,70,750412,4302639,ALICANTE,105.0,23.0,
8057A,2004,12,PEGO CONVENTO,70,750412,4302639,ALICANTE,179.0,4.0,
8057A,2005,2,PEGO CONVENTO,70,750412,4302639,ALICANTE,34.0,8.0,
8057A,2006,1,PEGO CONVENTO,70,750412,4302639,ALICANTE,46.7,30.0,
8057A,2007,10,PEGO CONVENTO,70,750412,4302639,ALICANTE,190.0,11.0,
8057A,2008,10,PEGO CONVENTO,70,750412,4302639,ALICANTE,131.0,22.0,
8057A,2010,6,PEGO CONVENTO,70,750412,4302639,ALICANTE,89.6,14.0,
8057A,2011,10,PEGO CONVENTO,70,750412,4302639,ALICANTE,162.5,28.0,
8057A,2013,8,PEGO CONVENTO,70,750412,4302639,ALICANTE,83.2,28.0,
8057A,2014,10,PEGO CONVENTO,70,750412,4302639,ALICANTE,67.8,2.0,
8057A,2016,12,PEGO CONVENTO,70,750412,4302639,ALICANTE,83.4,4.0,
8057A,2017,3,PEGO CONVENTO,70,750412,4302639,ALICANTE,94.7,13.0,
8057A,2018,11,PEGO CONVENTO,70,750412,4302639,ALICANTE,61.3,19.0,
8057A,2019,4,PEGO CONVENTO,70,750412,4302639,ALICANTE,150.0,21.0,
8057A,2020,1,PEGO CONVENTO,70,750412,4302639,ALICANTE,128.3,20.0,
8057A,2021,1,PEGO CONVENTO,70,750412,4302639,ALICANTE,101.7,8.0,
