INDICATIVO,AÑO,MES,NOMBRE,ALTITUD,C_X,C_Y,NOM_PROV,PMAX77,D1PMAX,D2PMAX
8438,1920,11,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,78.4,20.0,
8438,1921,10,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,46.2,9.0,
8438,1927,10,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,63.0,17.0,
8438,1928,2,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,67.2,28.0,
8438,1929,2,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,88.2,4.0,
8438,1933,6,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,98.2,5.0,
8438,1934,4,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,45.8,29.0,
8438,1935,1,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,40.0,20.0,
8438,1948,12,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,75.0,20.0,
8438,1949,9,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,57.0,28.0,
8438,1950,10,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,130.0,17.0,
8438,1951,12,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,65.0,21.0,
8438,1952,8,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,41.0,28.0,
8438,1953,11,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,41.0,25.0,
8438,1954,3,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,58.8,13.0,
8438,1957,10,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,110.0,15.0,
8438,1958,12,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,42.5,22.0,
8438,1961,11,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,52.0,28.0,
8438,1962,10,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,120.5,14.0,
8438,1963,9,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,31.0,14.0,
8438,1964,12,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,97.0,17.0,
8438,1965,10,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,120.0,30.0,
8438,1966,10,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,69.0,10.0,
8438,1967,11,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,110.0,8.0,
8438,1968,11,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,59.0,14.0,
8438,1969,10,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,100.0,5.0,
8438,1970,10,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,41.0,11.0,
8438,1971,10,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,109.0,6.0,
8438,1972,9,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,83.0,13.0,
8438,1973,7,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,56.0,28.0,
8438,1974,3,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,47.0,20.0,
8438,1975,9,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,65.0,9.0,
8438,1976,12,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,73.0,19.0,
8438,1977,5,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,74.0,18.0,
8438,1978,5,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,46.0,30.0,
8438,1979,9,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,60.0,19.0,
8438,1980,2,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,60.0,26.0,
8438,1981,6,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,55.0,27.0,
8438,1982,10,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,80.0,20.0,
8438,1983,11,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,32.0,5.0,
8438,1984,11,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,100.0,13.0,
8438,1985,9,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,48.0,26.0,
8438,1986,9,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,77.0,18.0,
8438,1987,11,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,42.0,3.0,
8438,1988,11,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,104.0,11.0,
8438,1989,12,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,69.0,26.0,
8438,1990,10,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,50.0,10.0,
8438,1991,2,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,38.0,19.0,
8438,1992,6,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,30.5,15.0,
8438,1993,2,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,52.5,4.0,
8438,1994,10,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,74.0,10.0,
8438,1995,12,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,36.0,11.0,
8438,1996,4,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,38.0,22.0,
8438,1997,5,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,31.0,24.0,
8438,1998,12,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,36.0,2.0,
8438,1999,3,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,40.0,12.0,
8438,2000,10,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,217.0,23.0,
8438,2001,11,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,27.0,15.0,
8438,2002,4,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,101.0,11.0,
8438,2003,8,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,55.0,17.0,
8438,2005,11,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,90.0,14.0,
8438,2006,1,SEGORBE-INSTITUTO LABORAL,362,714569,4414059,CASTELLON,65.0,7.0,
