INDICATIVO,AÑO,MES,NOMBRE,ALTITUD,C_X,C_Y,NOM_PROV,PMAX77,D1PMAX,D2PMAX
8479,1916,11,ZUCAINA,814,719886,4445658,CASTELLON,35.2,30.0,
8479,1919,9,ZUCAINA,814,719886,4445658,CASTELLON,46.3,26.0,
8479,1927,10,ZUCAINA,814,719886,4445658,CASTELLON,104.3,17.0,
8479,1933,6,ZUCAINA,814,719886,4445658,CASTELLON,134.2,5.0,
8479,1935,5,ZUCAINA,814,719886,4445658,CASTELLON,44.2,23.0,
8479,1941,9,ZUCAINA,814,719886,4445658,CASTELLON,69.9,9.0,
8479,1942,11,ZUCAINA,814,719886,4445658,CASTELLON,64.4,15.0,
8479,1943,9,ZUCAINA,814,719886,4445658,CASTELLON,43.5,16.0,
8479,1944,6,ZUCAINA,814,719886,4445658,CASTELLON,27.7,24.0,
8479,1948,12,ZUCAINA,814,719886,4445658,CASTELLON,64.4,22.0,23.0
8479,1949,9,ZUCAINA,814,719886,4445658,CASTELLON,95.0,28.0,
8479,1950,10,ZUCAINA,814,719886,4445658,CASTELLON,74.2,16.0,
8479,1951,9,ZUCAINA,814,719886,4445658,CASTELLON,64.6,12.0,
8479,1952,10,ZUCAINA,814,719886,4445658,CASTELLON,33.7,19.0,
8479,1953,7,ZUCAINA,814,719886,4445658,CASTELLON,41.6,1.0,
8479,1954,6,ZUCAINA,814,719886,4445658,CASTELLON,62.6,2.0,
8479,1956,10,ZUCAINA,814,719886,4445658,CASTELLON,68.0,10.0,
8479,1957,10,ZUCAINA,814,719886,4445658,CASTELLON,55.0,15.0,
8479,1958,12,ZUCAINA,814,719886,4445658,CASTELLON,46.0,22.0,
8479,1959,11,ZUCAINA,814,719886,4445658,CASTELLON,110.0,21.0,
8479,1960,5,ZUCAINA,814,719886,4445658,CASTELLON,41.2,18.0,
8479,1961,11,ZUCAINA,814,719886,4445658,CASTELLON,71.0,28.0,
8479,1962,10,ZUCAINA,814,719886,4445658,CASTELLON,80.0,14.0,
8479,1963,4,ZUCAINA,814,719886,4445658,CASTELLON,30.0,18.0,
8479,1964,12,ZUCAINA,814,719886,4445658,CASTELLON,94.0,17.0,
8479,1965,10,ZUCAINA,814,719886,4445658,CASTELLON,52.6,6.0,
8479,1966,10,ZUCAINA,814,719886,4445658,CASTELLON,55.0,10.0,
8479,1984,12,ZUCAINA,814,719886,4445658,CASTELLON,51.0,8.0,
8479,1985,9,ZUCAINA,814,719886,4445658,CASTELLON,27.2,26.0,
8479,1986,10,ZUCAINA,814,719886,4445658,CASTELLON,54.5,5.0,
8479,1987,11,ZUCAINA,814,719886,4445658,CASTELLON,52.4,7.0,
8479,1988,1,ZUCAINA,814,719886,4445658,CASTELLON,106.2,17.0,
8479,1989,12,ZUCAINA,814,719886,4445658,CASTELLON,84.3,26.0,
8479,1990,10,ZUCAINA,814,719886,4445658,CASTELLON,65.2,10.0,
8479,1991,7,ZUCAINA,814,719886,4445658,CASTELLON,40.3,2.0,
8479,1992,12,ZUCAINA,814,719886,4445658,CASTELLON,41.8,24.0,
8479,1993,10,ZUCAINA,814,719886,4445658,CASTELLON,78.2,27.0,
8479,1994,9,ZUCAINA,814,719886,4445658,CASTELLON,41.1,28.0,
8479,1995,9,ZUCAINA,814,719886,4445658,CASTELLON,36.1,18.0,
8479,1996,1,ZUCAINA,814,719886,4445658,CASTELLON,42.2,9.0,
8479,1997,8,ZUCAINA,814,719886,4445658,CASTELLON,32.2,10.0,
8479,1998,8,ZUCAINA,814,719886,4445658,CASTELLON,43.5,1.0,
8479,1999,7,ZUCAINA,814,719886,4445658,CASTELLON,56.8,31.0,
8479,2000,10,ZUCAINA,814,719886,4445658,CASTELLON,114.0,23.0,
8479,2001,11,ZUCAINA,814,719886,4445658,CASTELLON,37.2,2.0,
8479,2002,4,ZUCAINA,814,719886,4445658,CASTELLON,53.5,11.0,
8479,2003,5,ZUCAINA,814,719886,4445658,CASTELLON,64.7,6.0,
8479,2004,3,ZUCAINA,814,719886,4445658,CASTELLON,57.3,29.0,
8479,2005,11,ZUCAINA,814,719886,4445658,CASTELLON,54.2,14.0,
8479,2007,9,ZUCAINA,814,719886,4445658,CASTELLON,62.4,22.0,
8479,2009,9,ZUCAINA,814,719886,4445658,CASTELLON,55.3,29.0,
8479,2010,8,ZUCAINA,814,719886,4445658,CASTELLON,56.3,19.0,
8479,2011,11,ZUCAINA,814,719886,4445658,CASTELLON,51.3,20.0,
8479,2014,11,ZUCAINA,814,719886,4445658,CASTELLON,70.6,28.0,
8479,2016,12,ZUCAINA,814,719886,4445658,CASTELLON,51.6,16.0,
8479,2017,3,ZUCAINA,814,719886,4445658,CASTELLON,63.6,12.0,
8479,2018,10,ZUCAINA,814,719886,4445658,CASTELLON,81.7,18.0,
8479,2020,1,ZUCAINA,814,719886,4445658,CASTELLON,60.3,21.0,
8479,2021,9,ZUCAINA,814,719886,4445658,CASTELLON,45.7,1.0,
8479,2022,3,ZUCAINA,814,719886,4445658,CASTELLON,72.6,21.0,
8479,2023,6,ZUCAINA,814,719886,4445658,CASTELLON,40.3,11.0,
8479,2024,10,ZUCAINA,814,719886,4445658,CASTELLON,46.9,15.0,
