INDICATIVO,AÑO,MES,NOMBRE,ALTITUD,C_X,C_Y,NOM_PROV,PMAX77,D1PMAX,D2PMAX
7263,1970,12,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,30.8,26.0,
7263,1971,3,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,60.6,8.0,
7263,1972,11,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,56.2,4.0,
7263,1973,12,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,24.3,29.0,
7263,1974,10,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,41.5,25.0,
7263,1975,5,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,25.5,24.0,
7263,1976,5,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,28.7,13.0,
7263,1977,11,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,51.0,29.0,
7263,1978,10,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,24.5,16.0,
7263,1979,9,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,40.6,6.0,
7263,1980,2,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,81.4,26.0,
7263,1981,6,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,25.0,23.0,
7263,1982,10,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,75.0,19.0,
7263,1983,2,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,16.0,14.0,
7263,1984,11,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,11.4,9.0,
7263,1985,2,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,66.6,21.0,
7263,1986,9,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,59.6,30.0,
7263,1987,11,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,69.0,4.0,
7263,1988,2,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,43.5,16.0,
7263,1989,9,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,111.0,4.0,
7263,1990,1,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,32.8,13.0,
7263,1991,1,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,61.1,23.0,
7263,1992,2,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,39.8,20.0,
7263,1993,2,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,26.6,4.0,
7263,1994,4,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,37.5,15.0,
7263,1995,11,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,17.0,30.0,
7263,1996,9,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,58.3,10.0,
7263,1997,10,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,50.2,5.0,
7263,1998,12,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,44.4,2.0,
7263,1999,9,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,95.3,4.0,
7263,2000,1,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,36.2,10.0,
7263,2004,4,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,47.5,15.0,
7263,2005,9,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,29.4,17.0,
7263,2006,11,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,64.7,2.0,
7263,2007,1,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,62.6,26.0,
7263,2008,9,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,44.9,23.0,
7263,2009,9,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,122.0,28.0,
7263,2010,5,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,52.3,3.0,
7263,2011,11,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,81.7,23.0,
7263,2012,9,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,48.7,28.0,
7263,2014,9,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,27.6,22.0,
7263,2015,9,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,39.5,5.0,
7263,2016,12,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,58.0,19.0,
7263,2017,3,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,43.6,13.0,
7263,2018,9,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,65.6,7.0,
7263,2019,9,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,131.0,11.0,
7263,2020,5,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,22.0,13.0,
7263,2021,5,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,58.0,23.0,
7263,2022,3,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,41.5,3.0,
7263,2023,5,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,32.0,23.0,
7263,2024,11,LA MARINA DE ELCHE,15,706665,4224378,ALICANTE,21.5,12.0,
