INDICATIVO,AÑO,MES,NOMBRE,ALTITUD,C_X,C_Y,NOM_PROV,PMAX77,D1PMAX,D2PMAX
8416,1938,10,VALENCIA,11,726514,4373419,VALENCIA,169.0,11.0,
8416,1939,10,VALENCIA,11,726514,4373419,VALENCIA,27.0,21.0,
8416,1940,1,VALENCIA,11,726514,4373419,VALENCIA,57.0,12.0,
8416,1941,9,VALENCIA,11,726514,4373419,VALENCIA,96.9,8.0,
8416,1942,9,VALENCIA,11,726514,4373419,VALENCIA,35.4,13.0,
8416,1943,9,VALENCIA,11,726514,4373419,VALENCIA,36.1,19.0,
8416,1944,12,VALENCIA,11,726514,4373419,VALENCIA,70.8,26.0,
8416,1945,5,VALENCIA,11,726514,4373419,VALENCIA,25.6,28.0,
8416,1946,10,VALENCIA,11,726514,4373419,VALENCIA,80.4,25.0,
8416,1947,8,VALENCIA,11,726514,4373419,VALENCIA,53.5,11.0,
8416,1948,2,VALENCIA,11,726514,4373419,VALENCIA,102.1,26.0,
8416,1949,8,VALENCIA,11,726514,4373419,VALENCIA,47.8,29.0,
8416,1950,10,VALENCIA,11,726514,4373419,VALENCIA,152.3,16.0,
8416,1951,9,VALENCIA,11,726514,4373419,VALENCIA,77.6,11.0,
8416,1952,8,VALENCIA,11,726514,4373419,VALENCIA,57.5,27.0,
8416,1953,10,VALENCIA,11,726514,4373419,VALENCIA,43.7,20.0,
8416,1954,3,VALENCIA,11,726514,4373419,VALENCIA,39.0,12.0,
8416,1955,8,VALENCIA,11,726514,4373419,VALENCIA,51.6,14.0,
8416,1956,11,VALENCIA,11,726514,4373419,VALENCIA,262.6,17.0,
8416,1957,10,VALENCIA,11,726514,4373419,VALENCIA,125.1,14.0,
8416,1958,6,VALENCIA,11,726514,4373419,VALENCIA,123.0,18.0,
8416,1959,5,VALENCIA,11,726514,4373419,VALENCIA,40.2,7.0,
8416,1960,4,VALENCIA,11,726514,4373419,VALENCIA,36.9,30.0,
8416,1961,10,VALENCIA,11,726514,4373419,VALENCIA,65.8,15.0,
8416,1962,10,VALENCIA,11,726514,4373419,VALENCIA,92.7,15.0,
8416,1963,9,VALENCIA,11,726514,4373419,VALENCIA,111.1,15.0,
8416,1964,12,VALENCIA,11,726514,4373419,VALENCIA,44.5,17.0,
8416,1965,10,VALENCIA,11,726514,4373419,VALENCIA,147.5,29.0,
8416,1966,10,VALENCIA,11,726514,4373419,VALENCIA,148.4,10.0,
8416,1967,2,VALENCIA,11,726514,4373419,VALENCIA,30.2,10.0,
8416,1968,1,VALENCIA,11,726514,4373419,VALENCIA,59.0,31.0,
8416,1969,10,VALENCIA,11,726514,4373419,VALENCIA,108.2,5.0,
8416,1970,10,VALENCIA,11,726514,4373419,VALENCIA,40.5,13.0,
8416,1971,10,VALENCIA,11,726514,4373419,VALENCIA,140.3,6.0,
8416,1972,10,VALENCIA,11,726514,4373419,VALENCIA,57.4,19.0,
8416,1973,6,VALENCIA,11,726514,4373419,VALENCIA,101.4,4.0,
8416,1974,3,VALENCIA,11,726514,4373419,VALENCIA,70.5,20.0,
8416,1975,12,VALENCIA,11,726514,4373419,VALENCIA,81.0,5.0,
8416,1976,12,VALENCIA,11,726514,4373419,VALENCIA,36.8,25.0,
8416,1977,9,VALENCIA,11,726514,4373419,VALENCIA,71.7,18.0,
8416,1978,11,VALENCIA,11,726514,4373419,VALENCIA,32.7,11.0,
8416,1979,1,VALENCIA,11,726514,4373419,VALENCIA,49.0,21.0,
8416,1980,2,VALENCIA,11,726514,4373419,VALENCIA,101.5,26.0,
8416,1981,4,VALENCIA,11,726514,4373419,VALENCIA,51.2,21.0,
8416,1982,4,VALENCIA,11,726514,4373419,VALENCIA,105.6,18.0,
8416,1983,8,VALENCIA,11,726514,4373419,VALENCIA,76.7,27.0,
8416,1984,2,VALENCIA,11,726514,4373419,VALENCIA,62.8,28.0,
8416,1985,9,VALENCIA,11,726514,4373419,VALENCIA,34.0,26.0,
8416,1986,10,VALENCIA,11,726514,4373419,VALENCIA,98.1,5.0,
8416,1987,1,VALENCIA,11,726514,4373419,VALENCIA,51.8,22.0,
8416,1988,9,VALENCIA,11,726514,4373419,VALENCIA,56.5,30.0,
8416,1989,9,VALENCIA,11,726514,4373419,VALENCIA,134.4,4.0,
8416,1990,1,VALENCIA,11,726514,4373419,VALENCIA,38.5,7.0,
8416,1991,12,VALENCIA,11,726514,4373419,VALENCIA,78.2,13.0,
8416,1992,6,VALENCIA,11,726514,4373419,VALENCIA,65.8,15.0,
8416,1993,10,VALENCIA,11,726514,4373419,VALENCIA,59.5,26.0,
8416,1994,9,VALENCIA,11,726514,4373419,VALENCIA,55.5,28.0,
8416,1995,12,VALENCIA,11,726514,4373419,VALENCIA,32.7,9.0,
8416,1996,9,VALENCIA,11,726514,4373419,VALENCIA,41.7,11.0,
8416,1997,8,VALENCIA,11,726514,4373419,VALENCIA,19.1,10.0,
8416,1998,12,VALENCIA,11,726514,4373419,VALENCIA,61.6,2.0,
8416,1999,9,VALENCIA,11,726514,4373419,VALENCIA,24.6,5.0,
8416,2000,10,VALENCIA,11,726514,4373419,VALENCIA,165.0,23.0,
8416,2001,9,VALENCIA,11,726514,4373419,VALENCIA,127.4,19.0,
8416,2002,6,VALENCIA,11,726514,4373419,VALENCIA,128.7,30.0,
8416,2003,4,VALENCIA,11,726514,4373419,VALENCIA,52.2,15.0,
8416,2004,9,VALENCIA,11,726514,4373419,VALENCIA,93.5,2.0,
8416,2005,11,VALENCIA,11,726514,4373419,VALENCIA,37.9,14.0,
8416,2007,10,VALENCIA,11,726514,4373419,VALENCIA,178.2,11.0,
8416,2008,10,VALENCIA,11,726514,4373419,VALENCIA,112.8,9.0,
8416,2009,9,VALENCIA,11,726514,4373419,VALENCIA,119.4,28.0,
8416,2010,10,VALENCIA,11,726514,4373419,VALENCIA,50.8,12.0,
8416,2011,4,VALENCIA,11,726514,4373419,VALENCIA,47.4,21.0,
8416,2012,1,VALENCIA,11,726514,4373419,VALENCIA,49.6,16.0,
8416,2013,2,VALENCIA,11,726514,4373419,VALENCIA,72.2,28.0,
8416,2014,12,VALENCIA,11,726514,4373419,VALENCIA,43.4,14.0,
8416,2015,11,VALENCIA,11,726514,4373419,VALENCIA,47.6,2.0,
8416,2016,11,VALENCIA,11,726514,4373419,VALENCIA,130.0,27.0,
8416,2017,1,VALENCIA,11,726514,4373419,VALENCIA,76.6,19.0,
8416,2018,10,VALENCIA,11,726514,4373419,VALENCIA,136.0,18.0,
8416,2019,4,VALENCIA,11,726514,4373419,VALENCIA,33.8,18.0,
8416,2020,11,VALENCIA,11,726514,4373419,VALENCIA,92.8,5.0,
8416,2021,11,VALENCIA,11,726514,4373419,VALENCIA,47.9,22.0,
8416,2022,5,VALENCIA,11,726514,4373419,VALENCIA,172.4,3.0,
8416,2023,9,VALENCIA,11,726514,4373419,VALENCIA,73.5,2.0,
8416,2024,10,VALENCIA,11,726514,4373419,VALENCIA,23.0,27.0,
