INDICATIVO,AÑO,MES,NOMBRE,ALTITUD,C_X,C_Y,NOM_PROV,PMAX77,D1PMAX,D2PMAX
7245,1934,4,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,50.5,20.0,
7245,1935,5,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,50.7,21.0,
7245,1939,7,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,30.3,16.0,
7245,1940,1,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,59.6,13.0,
7245,1941,9,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,23.2,7.0,
7245,1942,11,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,49.8,12.0,
7245,1943,2,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,56.6,22.0,
7245,1944,9,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,49.5,21.0,
7245,1945,1,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,25.5,13.0,
7245,1946,4,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,109.4,20.0,
7245,1947,5,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,59.6,13.0,
7245,1948,10,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,43.1,21.0,
7245,1949,4,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,67.4,28.0,
7245,1950,10,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,98.5,16.0,
7245,1951,9,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,61.5,12.0,
7245,1952,10,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,73.5,19.0,
7245,1953,6,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,31.2,4.0,
7245,1954,12,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,91.4,3.0,
7245,1955,11,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,47.1,22.0,
7245,1956,11,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,33.4,17.0,
7245,1957,10,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,30.2,1.0,
7245,1958,4,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,31.5,13.0,
7245,1959,9,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,67.8,6.0,
7245,1960,5,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,35.8,1.0,
7245,1961,9,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,62.6,3.0,
7245,1962,10,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,24.6,14.0,
7245,1963,9,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,29.3,12.0,
7245,1964,9,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,19.3,22.0,
7245,1965,10,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,34.1,25.0,
7245,1966,10,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,55.0,10.0,
7245,1967,2,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,45.1,13.0,
7245,1968,1,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,47.9,30.0,
7245,1970,12,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,25.2,26.0,
7245,1971,11,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,61.1,7.0,
7245,1972,10,ORIHUELA C H SEGURA,23,679745,4216860,ALICANTE,74.2,17.0,
