INDICATIVO,AÑO,MES,NOMBRE,ALTITUD,C_X,C_Y,NOM_PROV,PMAX77,D1PMAX,D2PMAX
8039A,2001,9,TARBENA  C H JUCAR POBLE DE DALT,587,752060,4287229,ALICANTE,110.0,19.0,
8039A,2002,5,TARBENA  C H JUCAR POBLE DE DALT,587,752060,4287229,ALICANTE,174.6,7.0,
8039A,2004,12,TARBENA  C H JUCAR POBLE DE DALT,587,752060,4287229,ALICANTE,133.6,7.0,
8039A,2005,9,TARBENA  C H JUCAR POBLE DE DALT,587,752060,4287229,ALICANTE,45.7,17.0,
8039A,2007,10,TARBENA  C H JUCAR POBLE DE DALT,587,752060,4287229,ALICANTE,227.0,12.0,
8039A,2009,12,TARBENA  C H JUCAR POBLE DE DALT,587,752060,4287229,ALICANTE,188.0,14.0,
8039A,2010,1,TARBENA  C H JUCAR POBLE DE DALT,587,752060,4287229,ALICANTE,236.0,25.0,
8039A,2012,11,TARBENA  C H JUCAR POBLE DE DALT,587,752060,4287229,ALICANTE,122.0,13.0,
8039A,2013,4,TARBENA  C H JUCAR POBLE DE DALT,587,752060,4287229,ALICANTE,107.0,25.0,
8039A,2014,11,TARBENA  C H JUCAR POBLE DE DALT,587,752060,4287229,ALICANTE,36.0,30.0,
8039A,2015,9,TARBENA  C H JUCAR POBLE DE DALT,587,752060,4287229,ALICANTE,89.0,7.0,
8039A,2016,12,TARBENA  C H JUCAR POBLE DE DALT,587,752060,4287229,ALICANTE,179.0,19.0,
8039A,2017,1,TARBENA  C H JUCAR POBLE DE DALT,587,752060,4287229,ALICANTE,338.0,21.0,
8039A,2018,1,TARBENA  C H JUCAR POBLE DE DALT,587,752060,4287229,ALICANTE,95.0,27.0,
8039A,2019,9,TARBENA  C H JUCAR POBLE DE DALT,587,752060,4287229,ALICANTE,180.0,11.0,
8039A,2020,1,TARBENA  C H JUCAR POBLE DE DALT,587,752060,4287229,ALICANTE,277.0,19.0,
8039A,2021,1,TARBENA  C H JUCAR POBLE DE DALT,587,752060,4287229,ALICANTE,56.0,8.0,
8039A,2022,3,TARBENA  C H JUCAR POBLE DE DALT,587,752060,4287229,ALICANTE,250.0,26.0,
8039A,2023,2,TARBENA  C H JUCAR POBLE DE DALT,587,752060,4287229,ALICANTE,85.0,6.0,
8039A,2024,9,TARBENA  C H JUCAR POBLE DE DALT,587,752060,4287229,ALICANTE,44.0,3.0,
