INDICATIVO,AÑO,MES,NOMBRE,ALTITUD,C_X,C_Y,NOM_PROV,PMAX77,D1PMAX,D2PMAX
8008A,1957,5,VILLENA,486,685931,4271992,ALICANTE,51.0,26.0,
8008A,1958,10,VILLENA,486,685931,4271992,ALICANTE,45.0,26.0,
8008A,1959,9,VILLENA,486,685931,4271992,ALICANTE,58.0,4.0,
8008A,1960,1,VILLENA,486,685931,4271992,ALICANTE,42.0,27.0,
8008A,1961,9,VILLENA,486,685931,4271992,ALICANTE,48.0,3.0,
8008A,1962,3,VILLENA,486,685931,4271992,ALICANTE,90.5,20.0,
8008A,1963,7,VILLENA,486,685931,4271992,ALICANTE,34.0,31.0,
8008A,1964,6,VILLENA,486,685931,4271992,ALICANTE,60.0,24.0,
8008A,1965,4,VILLENA,486,685931,4271992,ALICANTE,28.0,5.0,
8008A,1966,10,VILLENA,486,685931,4271992,ALICANTE,80.0,10.0,
8008A,1967,4,VILLENA,486,685931,4271992,ALICANTE,29.0,17.0,
8008A,1968,6,VILLENA,486,685931,4271992,ALICANTE,37.0,13.0,
8008A,1969,6,VILLENA,486,685931,4271992,ALICANTE,22.2,13.0,
8008A,1970,10,VILLENA,486,685931,4271992,ALICANTE,25.0,11.0,
8008A,1971,10,VILLENA,486,685931,4271992,ALICANTE,55.0,6.0,
8008A,1972,10,VILLENA,486,685931,4271992,ALICANTE,37.0,18.0,
8008A,1973,3,VILLENA,486,685931,4271992,ALICANTE,31.0,28.0,
8008A,1974,6,VILLENA,486,685931,4271992,ALICANTE,38.0,19.0,
8008A,1975,3,VILLENA,486,685931,4271992,ALICANTE,38.0,10.0,19.0
8008A,1976,8,VILLENA,486,685931,4271992,ALICANTE,52.0,24.0,
8008A,1977,9,VILLENA,486,685931,4271992,ALICANTE,45.0,18.0,
8008A,1978,4,VILLENA,486,685931,4271992,ALICANTE,18.0,11.0,
8008A,1979,10,VILLENA,486,685931,4271992,ALICANTE,37.0,21.0,
8008A,1980,6,VILLENA,486,685931,4271992,ALICANTE,36.0,8.0,
8008A,1981,4,VILLENA,486,685931,4271992,ALICANTE,32.0,2.0,
8008A,1982,10,VILLENA,486,685931,4271992,ALICANTE,118.0,19.0,
8008A,1983,8,VILLENA,486,685931,4271992,ALICANTE,44.0,27.0,
8008A,1984,11,VILLENA,486,685931,4271992,ALICANTE,42.0,11.0,
8008A,1985,9,VILLENA,486,685931,4271992,ALICANTE,38.0,23.0,
8008A,1986,7,VILLENA,486,685931,4271992,ALICANTE,95.0,25.0,
8008A,1987,11,VILLENA,486,685931,4271992,ALICANTE,48.0,4.0,
8008A,1988,6,VILLENA,486,685931,4271992,ALICANTE,42.0,10.0,
8008A,1989,9,VILLENA,486,685931,4271992,ALICANTE,90.0,6.0,
8008A,1990,4,VILLENA,486,685931,4271992,ALICANTE,59.0,13.0,
8008A,1991,3,VILLENA,486,685931,4271992,ALICANTE,32.0,13.0,
8008A,1992,6,VILLENA,486,685931,4271992,ALICANTE,26.8,13.0,
8008A,1993,7,VILLENA,486,685931,4271992,ALICANTE,40.0,1.0,
8008A,1994,3,VILLENA,486,685931,4271992,ALICANTE,23.5,19.0,
8008A,1995,6,VILLENA,486,685931,4271992,ALICANTE,26.6,10.0,
8008A,1996,9,VILLENA,486,685931,4271992,ALICANTE,26.9,10.0,
8008A,1997,9,VILLENA,486,685931,4271992,ALICANTE,92.0,30.0,
8008A,1998,9,VILLENA,486,685931,4271992,ALICANTE,39.0,23.0,
8008A,1999,10,VILLENA,486,685931,4271992,ALICANTE,22.8,20.0,
8008A,2000,10,VILLENA,486,685931,4271992,ALICANTE,35.5,23.0,
8008A,2005,4,VILLENA,486,685931,4271992,ALICANTE,21.3,8.0,
8008A,2007,10,VILLENA,486,685931,4271992,ALICANTE,66.0,12.0,
8008A,2010,5,VILLENA,486,685931,4271992,ALICANTE,34.6,28.0,
8008A,2011,11,VILLENA,486,685931,4271992,ALICANTE,35.0,22.0,
8008A,2013,8,VILLENA,486,685931,4271992,ALICANTE,29.5,27.0,
8008A,2014,11,VILLENA,486,685931,4271992,ALICANTE,40.0,28.0,
8008A,2015,11,VILLENA,486,685931,4271992,ALICANTE,47.5,1.0,
8008A,2016,12,VILLENA,486,685931,4271992,ALICANTE,32.5,19.0,
8008A,2018,6,VILLENA,486,685931,4271992,ALICANTE,56.4,2.0,
8008A,2019,4,VILLENA,486,685931,4271992,ALICANTE,69.2,19.0,
8008A,2020,1,VILLENA,486,685931,4271992,ALICANTE,65.8,19.0,
8008A,2021,5,VILLENA,486,685931,4271992,ALICANTE,37.3,23.0,
8008A,2022,10,VILLENA,486,685931,4271992,ALICANTE,52.6,10.0,
8008A,2023,6,VILLENA,486,685931,4271992,ALICANTE,27.4,3.0,
8008A,2024,10,VILLENA,486,685931,4271992,ALICANTE,19.4,27.0,
