INDICATIVO,AÑO,MES,NOMBRE,ALTITUD,C_X,C_Y,NOM_PROV,PMAX77,D1PMAX,D2PMAX
8296,1955,11,XATIVA CASAS DEL FLARES,74,722976,4326350,VALENCIA,77.0,24.0,
8296,1956,11,XATIVA CASAS DEL FLARES,74,722976,4326350,VALENCIA,120.0,18.0,
8296,1957,10,XATIVA CASAS DEL FLARES,74,722976,4326350,VALENCIA,64.0,14.0,
8296,1958,10,XATIVA CASAS DEL FLARES,74,722976,4326350,VALENCIA,202.0,27.0,
8296,1959,5,XATIVA CASAS DEL FLARES,74,722976,4326350,VALENCIA,90.0,8.0,
8296,1960,12,XATIVA CASAS DEL FLARES,74,722976,4326350,VALENCIA,90.0,17.0,
8296,1961,11,XATIVA CASAS DEL FLARES,74,722976,4326350,VALENCIA,123.0,2.0,
8296,1962,10,XATIVA CASAS DEL FLARES,74,722976,4326350,VALENCIA,41.5,13.0,
8296,1963,12,XATIVA CASAS DEL FLARES,74,722976,4326350,VALENCIA,55.0,29.0,
8296,1964,12,XATIVA CASAS DEL FLARES,74,722976,4326350,VALENCIA,82.0,18.0,
8296,1965,10,XATIVA CASAS DEL FLARES,74,722976,4326350,VALENCIA,210.0,29.0,
8296,1966,10,XATIVA CASAS DEL FLARES,74,722976,4326350,VALENCIA,121.0,10.0,
8296,1967,11,XATIVA CASAS DEL FLARES,74,722976,4326350,VALENCIA,262.0,19.0,
8296,1968,3,XATIVA CASAS DEL FLARES,74,722976,4326350,VALENCIA,85.0,7.0,
8296,1969,4,XATIVA CASAS DEL FLARES,74,722976,4326350,VALENCIA,77.0,29.0,
8296,1970,10,XATIVA CASAS DEL FLARES,74,722976,4326350,VALENCIA,36.5,13.0,
8296,1971,10,XATIVA CASAS DEL FLARES,74,722976,4326350,VALENCIA,238.0,7.0,
8296,1972,11,XATIVA CASAS DEL FLARES,74,722976,4326350,VALENCIA,175.0,29.0,
8296,1973,3,XATIVA CASAS DEL FLARES,74,722976,4326350,VALENCIA,177.0,22.0,
8296,1974,2,XATIVA CASAS DEL FLARES,74,722976,4326350,VALENCIA,59.0,20.0,
8296,1975,11,XATIVA CASAS DEL FLARES,74,722976,4326350,VALENCIA,85.0,25.0,
8296,1976,2,XATIVA CASAS DEL FLARES,74,722976,4326350,VALENCIA,58.0,5.0,
8296,1977,10,XATIVA CASAS DEL FLARES,74,722976,4326350,VALENCIA,220.0,25.0,
8296,1978,11,XATIVA CASAS DEL FLARES,74,722976,4326350,VALENCIA,43.0,11.0,
8296,1979,1,XATIVA CASAS DEL FLARES,74,722976,4326350,VALENCIA,30.0,7.0,
